,0
0,37.26514453650588
1,26.78676815879962
2,19.59220990519294
3,15.974337326471746
4,12.369921722902653
5,9.19965043409593
6,6.734523744749593
7,6.070651384677837
8,6.790378863056836
9,8.412623572415756
10,9.296684347822032
11,9.604096834415715
12,9.234383734890256
13,8.527454616141895
14,7.464692784909095
15,7.533000661663187
16,7.376771773914114
17,7.1403434487186725
18,6.859822427956137
19,6.739450643176123
20,6.4208403051267116
21,6.809449036148043
22,6.583113436418078
23,6.192625246732317
24,5.672649267573707
25,5.615792550871118
26,5.391877865355048
27,5.124044646816367
28,4.821102346542425
29,4.97020666523309
30,4.818118732576222
31,4.5342249461264155
32,4.168989614880005
33,3.9474587626046573
34,3.94592712408399
35,4.008612938419049
36,4.004053080789797
37,4.086408968914851
38,4.1187284105633015
39,3.9292540423354945
40,3.683970077235897
41,3.241521053136169
42,2.7743514495848647
43,2.496504880244989
44,2.5300505944503002
45,2.8255476201678422
46,3.0723839608185863
47,3.5243383136116395
48,3.8999882145311684
49,4.290102910997197
50,4.173374757348468
51,3.842172449171073
52,3.8205600651056053
53,3.778540225303987
54,3.8559794878996403
55,3.9366866093720545
56,4.043333497258679
57,3.9389671719040065
58,3.7244262587673003
59,3.7535282499214926
60,3.803669116919732
61,3.7477835132536494
62,3.5908549618091716
63,3.354358427104484
64,2.9771806409099204
65,2.6315439445089046
66,2.5681267424283716
67,2.438996659072526
68,2.4277397451114937
69,2.4256801503602228
70,2.406971302461945
71,2.388102963694808
72,2.365635385881
73,2.4671420571648826
74,2.6023513915440537
75,2.7756695213984988
76,2.7844195725936
77,2.616857958733034
78,2.3243449727897043
79,2.2405993143520644
80,2.387206696000905
81,2.6397342673935604
82,2.6142822765092806
83,2.6152369926607593
84,2.962168022028021
85,3.338111809907441
86,3.483847328584379
87,3.4054412330502863
88,3.2152296988446536
89,3.1698758421258675
90,3.2415168189184147
91,3.2378661206631127
92,3.2467494329601756
93,3.146272887348495
94,3.0238431017456904
95,2.9727824749151406
96,2.909348249079941
97,2.635573017398218
98,2.358474709444293
99,2.030214318310234
100,1.8563141557642833
101,1.8429297277918804
102,1.8493513890348368
103,1.8880513719364342
104,1.9408169852178263
105,1.90622913498511
106,1.7579093176171456
107,1.7117929063869313
108,1.7379980224902543
109,1.770996838231715
110,1.8930924725307474
111,1.9776004248991057
112,2.0959952123723036
113,2.127442307050271
114,1.9599970749935738
115,2.015515911981494
116,1.9778826142589248
117,2.094182154106867
118,2.194762751998035
119,2.4012340108581913
120,2.8326592284570196
121,3.0302405246502833
122,3.0966098946785676
123,2.920198179646601
124,2.9178303688683886
125,2.9382620146431186
126,2.9273363739693914
127,3.042637116300428
128,2.8477944806485778
129,2.770314974147107
130,2.7441270066039287
131,2.6705534350217235
132,2.647982424952084
133,2.7273011832143172
134,2.708038494549915
135,2.36220215022783
136,2.1278991535721437
137,1.9905789749267975
138,1.9489614983263253
139,1.9136865885868095
140,1.9945725602402893
141,2.013748322402172
142,2.129353781230496
143,2.2045810865952697
144,2.2274481943926308
145,2.2449539297234065
146,2.1816412247074513
147,2.162857572556095
148,2.219768762846285
149,2.246022289803271
150,2.2167771535246166
151,2.222571854403223
152,2.2146312638069876
153,2.1824927593544605
154,2.232136477821189
155,2.562454150721002
156,2.817927147889329
157,2.9704927489702433
158,3.0177609539177537
159,2.842328404376721
160,2.724259179792775
161,2.692635908934599
162,2.6672585958102353
163,2.833142471585069
164,2.8515050162434994
165,2.7525442884236786
166,2.728345769737241
167,2.756328778590975
168,2.7884152367416792
169,2.742328618006046
170,2.6534377729122793
171,2.758258127139583
172,2.974690893270008
173,2.5915684648788413
174,2.003008436790148
175,1.9114070753867822
176,1.920413381107725
177,1.8921167118717819
178,1.9184206662416319
179,1.94185871315349
180,1.9784722643624573
181,2.0274287490749545
182,2.0664680879156596
183,2.201189738566846
184,2.1568416229551355
185,2.140566070420273
186,2.115052132550371
187,2.078659761364041
188,2.028067927732211
189,2.076457268988558
190,2.0876884763453254
191,2.102431888211735
192,2.2851598263906943
193,2.3346916683332415
194,2.6414230239769223
195,2.8575866273898365
196,3.092288348039717
197,3.303096494662882
198,3.3138736116244356
199,3.199476204743202
200,3.1579239966820127
201,3.172089832610806
202,3.1693499660420383
203,3.0496033807254075
204,2.99184673623566
205,2.970837445693395
206,2.9651045191201595
207,2.92662340182218
208,2.799638525499202
209,2.4876863147348716
210,2.307142908372395
211,2.290044020336828
212,2.1019805041363124
213,2.0263378593234123
214,1.9575722629535166
215,1.9474273604971326
216,1.986333258651155
217,1.9949730889470143
218,1.988812022897702
219,1.9262180683630346
220,1.977181128647962
221,2.085826254624636
222,2.0264272191488892
223,1.9190378642677837
224,1.9598100320125469
225,2.1123189092435157
226,2.32417791506659
227,2.502612237397737
228,2.5623550106598056
229,2.6586329752046916
230,2.677297454376111
231,2.716226548316465
232,2.9958651926476962
233,3.33254380021259
234,3.3265672371695056
235,3.199620061418949
236,3.2333812187120397
237,3.1469321684720644
238,3.0688428609616816
239,2.978651895341201
240,2.9261090284493663
241,2.8681977570878447
242,2.8074935418862426
243,2.7092323222827814
244,2.6010191249257217
245,2.308444289197659
246,2.1538121233781133
247,2.1973165310437626
248,2.0865897450881463
249,1.9437010932433296
250,1.9046572224734286
251,1.8660297434962543
252,1.8960396749772293
253,1.9253103809450294
254,1.9897284995936686
255,2.0271238941356624
256,1.9877658693461844
257,1.9705270742867176
258,1.9588643063024973
259,2.0512620459189894
260,2.0679862180956206
261,2.01031608178599
262,1.918922515723256
263,1.9798484511063206
264,1.983570332238477
265,1.9317794338563175
266,2.0240691646702547
267,2.294486808630336
268,2.575754501457457
269,2.8628105016236107
270,3.2644769447764785
271,3.463010015292234
272,3.4915282852198066
273,3.3206762359810362
274,3.3199763044240753
275,3.3272688584783783
276,3.4363304013987466
277,3.4196184440852746
278,3.21139502641261
279,3.2079441646950877
280,3.1010051010988615
281,2.95341316060096
282,2.8525882765855135
283,2.7320250671090127
284,2.684709529609172
285,2.654793259720325
286,2.6372494881331487
287,2.5124471658377874
288,2.385268925857317
289,2.212430621154982
290,2.098324689397419
291,2.0254576013046584
292,1.9390738524504905
293,1.8511897111183868
294,1.9054984745916577
295,1.947160198462444
296,1.877256332310199
297,1.8679379523776705
298,1.9076878421470946
299,1.954071926914649
300,2.016723014103261
301,2.118241429919579
302,2.079747991500126
303,1.9776356276131293
304,2.0903999125132042
305,2.314753969745331
306,2.6117392130079
307,2.8186559945838785
308,2.6963398627477977
309,2.744655701799239
310,2.984381931300274
311,3.0753764385710394
312,3.139750327718637
313,3.180785011199163
314,3.072921694381902
315,3.0884161746822194
316,3.1234713675589667
317,3.0636295161821745
318,2.9937288522261944
319,2.9717449480383187
320,2.9101066614416466
321,2.8959327062350817
322,2.757056305861033
323,2.364752464802333
324,2.044546936397634
325,1.9693392417170348
326,1.8669569292208743
327,1.682623344173878
328,1.6275085909254756
329,1.7239984647300721
330,1.7225701241077085
331,1.791757539519365
332,1.8161473307195608
333,1.763364821701133
334,1.845910192145026
335,1.8208409045721792
336,1.6827444368202333
337,1.654603029015023
338,1.8989772189899006
339,2.0172588115210552
340,2.0839740953996904
341,2.188617838722985
342,2.2616719851662417
343,2.3745018833526332
344,2.4709860912339097
345,2.5795655553547694
346,2.6504270894679176
347,2.6855820247594058
348,2.6423497360071675
349,2.69863887695819
350,2.772982030712196
351,2.7793737408275687
352,2.798462147020987
353,2.78144398818981
354,2.6097159446580163
355,2.4955567507772356
356,2.303884345380316
357,2.1678096791656194
358,2.0487624374211104
359,1.954102456287786
360,1.764474341011152
361,1.5639084272730346
362,1.398636067651492
363,1.3359584557484454
364,1.3977893503325314
365,1.4976130994923145
366,1.4291883132093888
367,1.3846852626805761
368,1.4054219427991086
369,1.6938630392237681
370,2.402844986340052
371,2.787442522276087
372,2.8645839667791746
373,2.9114556056102003
374,2.878179616445438
375,2.6968346062548054
376,2.581307881480671
377,2.7028276712619625
378,2.8822739153393355
379,3.06735739099007
380,3.082184425632004
